Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2017-03-21,600.0,648.9,558.3,647.8,641.6,85728445.0,520525.86
2017-03-22,641.55,657.45,625.1,636.95,638.55,15817671.0,101871.3
2017-03-23,637.9,648.0,628.15,635.0,634.85,4690121.0,29981.02
2017-03-24,635.45,640.45,612.6,615.25,616.9,4865013.0,30217.74
2017-03-27,615.0,623.0,602.35,617.05,614.4,3535098.0,21673.47
2017-03-28,617.2,633.4,615.1,626.0,628.8,2981122.0,18684.63
2017-03-29,632.9,637.0,622.4,624.0,628.25,2407007.0,15206.03
2017-03-30,624.2,635.0,622.2,634.95,631.85,1324054.0,8340.1
2017-03-31,634.4,652.3,630.0,637.3,637.85,2075789.0,13284.5
2017-04-03,638.0,643.0,633.0,635.0,634.25,992545.0,6321.57
2017-04-05,636.0,645.1,628.3,633.0,632.15,820437.0,5213.47
2017-04-06,632.0,668.4,630.2,663.9,664.4,5166823.0,33814.65
2017-04-07,665.9,761.35,664.0,758.9,751.2,16504569.0,119282.3
2017-04-10,769.0,806.9,759.05,777.7,774.1,14333464.0,113101.52
2017-04-11,778.9,791.1,768.35,778.0,778.55,4283589.0,33417.27
2017-04-12,779.0,782.9,755.0,758.0,762.2,2435513.0,18662.78
2017-04-13,756.9,806.9,756.0,780.5,783.25,6262741.0,49382.95
2017-04-17,785.9,789.7,766.6,773.75,774.05,2786771.0,21579.81
2017-04-18,774.9,774.9,725.1,732.0,730.15,4750180.0,35162.63
2017-04-19,735.0,752.0,722.0,736.0,732.8,2052184.0,15118.01
2017-04-20,740.0,765.0,732.4,753.45,756.3,3218061.0,24194.35
2017-04-21,760.0,765.0,739.0,742.5,743.2,1237439.0,9294.14
2017-04-24,748.0,748.0,724.15,725.2,726.3,1249610.0,9162.24
2017-04-25,731.0,739.9,721.15,735.0,734.8,1519949.0,11137.63
2017-04-26,736.45,753.95,731.0,746.0,747.9,2080565.0,15547.58
2017-04-27,749.0,749.7,736.1,739.25,740.1,614735.0,4554.68
2017-04-28,743.85,747.0,735.0,736.15,736.5,516172.0,3815.39
2017-05-02,737.25,762.9,737.25,749.65,752.3,1808851.0,13574.34
2017-05-03,753.0,762.0,746.8,758.5,756.85,1083002.0,8173.87
2017-05-04,762.2,793.0,762.2,772.0,773.25,2607954.0,20350.31
2017-05-05,778.0,814.4,766.1,806.55,808.9,4332891.0,34494.18
2017-05-08,823.65,824.5,770.2,780.05,780.15,3972924.0,31320.69
2017-05-09,782.9,793.0,775.6,780.0,780.05,1199297.0,9391.61
2017-05-10,781.9,795.0,780.0,789.0,790.85,1251054.0,9859.8
2017-05-11,789.7,790.5,756.0,763.0,761.8,1038372.0,8034.77
2017-05-12,763.9,768.0,736.7,752.8,751.8,1137225.0,8582.28
2017-05-15,755.5,761.45,744.0,750.2,752.15,617269.0,4650.2
2017-05-16,752.1,757.9,741.0,751.4,750.4,600525.0,4506.43
2017-05-17,751.7,756.9,742.9,743.65,744.9,458274.0,3431.67
2017-05-18,739.95,748.0,724.5,730.0,727.45,698857.0,5154.05
2017-05-19,730.0,738.65,713.65,726.95,722.9,686573.0,4977.94
2017-05-22,729.4,734.5,720.1,721.0,721.55,361363.0,2617.09
2017-05-23,724.95,725.0,691.55,708.0,708.4,1362902.0,9644.49
2017-05-24,710.4,722.9,701.0,715.05,714.2,748251.0,5283.91
2017-05-25,720.0,720.0,705.5,712.55,712.4,508214.0,3623.27
2017-05-26,714.0,732.0,709.45,713.0,714.9,790476.0,5682.85
2017-05-29,715.0,719.75,710.0,715.0,714.8,307830.0,2198.7
2017-05-30,715.0,742.85,710.0,729.1,727.85,912185.0,6663.2
2017-05-31,731.8,750.8,726.4,749.0,745.15,883930.0,6570.54
2017-06-01,749.9,782.0,745.0,781.0,776.85,1557053.0,11979.17
2017-06-02,783.85,794.6,776.85,779.5,779.65,738963.0,5802.99
2017-06-05,782.7,811.0,775.3,793.0,789.75,1662267.0,13215.0
2017-06-06,792.8,800.5,772.55,776.0,775.35,761302.0,5964.91
2017-06-07,777.0,784.5,771.25,775.0,774.3,335268.0,2603.73
2017-06-08,776.95,799.8,768.05,788.1,790.25,1170440.0,9237.94
2017-06-09,789.95,811.0,783.15,802.0,802.35,1485266.0,11908.66
2017-06-12,804.0,823.0,797.0,806.0,804.1,1211793.0,9837.61
2017-06-13,807.7,815.0,795.1,799.8,798.65,679152.0,5471.01
2017-06-14,802.0,807.0,792.0,799.8,798.55,406225.0,3246.97
2017-06-15,800.0,807.0,793.0,799.4,797.95,376579.0,3011.79
2017-06-16,802.4,812.0,796.95,801.5,800.1,579782.0,4658.86
2017-06-19,804.8,806.25,791.0,796.0,796.4,302416.0,2419.42
2017-06-20,796.0,836.7,796.0,824.5,822.05,1759720.0,14393.26
2017-06-21,825.8,838.8,813.3,815.4,817.8,1466750.0,12110.55
2017-06-22,819.95,824.0,800.0,802.5,803.9,674073.0,5489.2
2017-06-23,805.8,809.25,789.8,803.9,801.6,799811.0,6387.25
2017-06-27,803.9,807.0,794.7,804.0,804.6,472470.0,3785.54
2017-06-28,802.4,822.9,797.0,820.65,818.05,842867.0,6847.64
2017-06-29,825.0,826.45,813.0,815.0,815.5,443572.0,3634.32
2017-06-30,810.9,820.0,805.0,809.5,815.1,365653.0,2974.11
2017-07-03,811.6,847.9,808.0,839.7,840.05,1577531.0,13186.23
2017-07-04,843.0,843.0,829.0,836.25,836.2,590080.0,4930.61
2017-07-05,834.9,854.95,830.85,845.0,846.05,795100.0,6732.25
2017-07-06,847.55,909.0,847.55,879.1,880.3,3412326.0,30159.01
2017-07-07,882.8,910.0,882.0,895.0,895.45,2129887.0,19129.75
2017-07-10,940.2,944.0,900.0,942.2,934.6,646394.0,5998.23
2017-07-11,946.0,954.9,907.5,911.0,913.95,1185183.0,11063.0
2017-07-12,914.0,934.4,905.0,909.15,910.3,1206562.0,11086.95
2017-07-13,915.0,933.7,910.25,911.5,915.15,1139296.0,10498.88
2017-07-14,920.0,921.9,872.5,890.0,891.35,1325017.0,11871.18
2017-07-17,894.9,917.7,886.05,913.5,911.7,951306.0,8612.74
2017-07-18,908.9,920.0,901.05,913.0,910.65,509382.0,4643.4
2017-07-19,914.2,924.95,907.45,911.1,911.7,524342.0,4811.98
2017-07-20,914.8,918.8,905.1,908.0,909.2,504126.0,4593.02
2017-07-21,912.5,921.0,907.0,914.0,914.75,648124.0,5931.21
2017-07-24,937.0,964.0,911.0,912.95,916.55,2518684.0,23572.33
2017-07-25,917.5,933.3,905.65,929.25,925.65,1018767.0,9369.95
2017-07-26,930.0,932.9,893.0,906.0,909.6,1512281.0,13747.13
2017-07-27,907.9,915.0,892.4,894.5,896.9,534158.0,4826.96
2017-07-28,894.0,908.0,888.1,898.0,898.55,501864.0,4515.82
2017-07-31,904.0,925.5,897.0,920.4,919.7,925153.0,8455.18
2017-08-01,921.0,930.0,913.1,914.0,916.05,388020.0,3570.15
2017-08-02,914.5,919.0,902.25,903.75,906.8,230945.0,2103.26
2017-08-03,905.95,909.9,895.0,897.05,898.1,242241.0,2187.09
2017-08-04,898.9,922.4,894.25,920.0,911.35,649179.0,5891.31
2017-08-07,921.0,933.0,915.0,922.1,923.8,418558.0,3870.56
2017-08-08,923.0,927.65,900.0,901.0,902.3,372966.0,3391.99
2017-08-09,901.0,910.9,882.4,888.0,889.25,358608.0,3213.76
2017-08-10,888.8,894.85,871.1,885.0,880.8,359649.0,3175.21
2017-08-11,867.9,903.4,860.0,890.0,890.1,495041.0,4362.43
2017-08-14,899.85,911.55,892.0,899.2,902.45,262198.0,2366.52
2017-08-16,903.9,917.45,903.0,905.5,907.8,241073.0,2191.97
2017-08-17,909.95,941.8,906.3,922.0,920.8,674395.0,6245.45
2017-08-18,917.2,931.8,908.0,924.0,926.25,401717.0,3692.8
2017-08-21,929.85,948.9,923.15,930.0,927.1,693305.0,6498.01
2017-08-22,937.0,968.0,932.0,968.0,958.05,1103036.0,10482.12
2017-08-23,977.0,999.0,967.55,985.0,989.5,2107260.0,20828.29
2017-08-24,990.8,1019.0,986.0,992.3,994.6,1441084.0,14461.56
2017-08-28,999.5,1057.0,990.2,1052.9,1046.15,1489836.0,15290.58
2017-08-29,1049.0,1068.2,1026.0,1036.65,1032.85,1703113.0,17877.92
2017-08-30,1044.9,1059.0,1041.5,1050.0,1050.9,599048.0,6299.75
2017-08-31,1055.8,1055.8,1032.0,1042.5,1039.8,495126.0,5148.49
2017-09-01,1045.8,1054.0,1037.0,1044.0,1048.4,338544.0,3537.64
2017-09-04,1045.0,1049.35,1007.4,1025.0,1020.65,498521.0,5106.24
2017-09-05,1026.0,1094.7,1026.0,1074.95,1077.7,1667985.0,17819.78
2017-09-06,1067.0,1103.0,1061.05,1064.0,1066.6,1476806.0,15930.56
2017-09-07,1071.0,1090.0,1070.0,1074.1,1076.2,510790.0,5514.7
2017-09-08,1081.6,1088.0,1055.0,1070.0,1070.85,503514.0,5402.47
2017-09-11,1079.95,1099.0,1060.25,1089.7,1088.8,698741.0,7591.58
2017-09-12,1096.0,1099.0,1085.0,1089.3,1088.45,379312.0,4137.32
2017-09-13,1095.0,1113.3,1085.0,1091.5,1091.5,677114.0,7445.57
2017-09-14,1093.0,1104.9,1080.4,1090.0,1089.75,360997.0,3943.09
2017-09-15,1103.35,1119.8,1080.1,1084.0,1087.75,1564001.0,17118.98
2017-09-18,1092.5,1099.0,1086.9,1089.55,1089.5,360118.0,3933.34
2017-09-19,1089.55,1094.95,1073.05,1076.1,1077.55,297636.0,3217.71
2017-09-20,1080.5,1094.0,1070.4,1084.5,1084.75,342872.0,3710.93
2017-09-21,1085.0,1088.0,1065.0,1068.5,1069.05,281126.0,3023.12
2017-09-22,1067.95,1067.95,1028.8,1039.2,1039.15,367612.0,3851.81
2017-09-25,1042.0,1047.6,982.05,1037.8,1029.0,541800.0,5474.33
2017-09-26,1060.5,1218.0,1054.25,1107.0,1116.05,6738985.0,77201.65
2017-09-27,1116.0,1153.6,1069.05,1075.15,1076.75,2905722.0,32478.29
2017-09-28,1077.75,1087.0,1021.3,1037.85,1043.95,1545452.0,16269.5
2017-09-29,1049.25,1094.8,1048.9,1086.0,1078.45,1633060.0,17593.97
2017-10-03,1095.45,1109.65,1078.8,1102.0,1100.95,903689.0,9884.74
2017-10-04,1107.5,1128.7,1087.85,1098.0,1099.35,1449647.0,16023.75
2017-10-05,1105.0,1118.0,1092.35,1108.0,1104.0,1044277.0,11544.16
2017-10-06,1110.0,1120.0,1100.0,1106.0,1105.25,635948.0,7063.87
2017-10-09,1108.5,1126.8,1105.05,1116.4,1116.75,773906.0,8642.1
2017-10-10,1124.4,1202.9,1120.1,1193.0,1184.65,3365543.0,39374.67
2017-10-11,1201.0,1244.0,1190.0,1222.9,1213.1,2717138.0,33201.3
2017-10-12,1234.0,1279.8,1223.0,1279.8,1268.65,2057518.0,25679.69
2017-10-13,1285.0,1288.65,1220.0,1234.65,1229.9,2507878.0,31330.84
2017-10-16,1250.0,1275.0,1225.05,1237.0,1232.45,2410127.0,30067.75
2017-10-17,1234.0,1241.55,1210.0,1221.8,1220.0,793647.0,9724.75
2017-10-18,1217.4,1225.45,1132.15,1161.0,1159.7,2368299.0,27773.92
2017-10-19,1165.0,1177.7,1162.0,1165.1,1167.4,340842.0,3985.21
2017-10-23,1170.0,1175.0,1117.1,1127.0,1126.4,1135187.0,12823.88
2017-10-24,1127.0,1148.5,1085.5,1091.3,1092.9,1475872.0,16400.7
2017-10-25,1100.0,1160.0,1070.7,1155.0,1143.7,1641798.0,18293.55
2017-10-26,1160.5,1170.0,1132.55,1142.05,1143.1,868267.0,9998.25
2017-10-27,1148.5,1153.4,1132.55,1138.0,1136.2,432640.0,4931.78
2017-10-30,1144.0,1164.8,1144.0,1147.9,1147.9,502967.0,5798.48
2017-10-31,1155.0,1155.0,1135.0,1139.95,1140.6,280071.0,3204.16
2017-11-01,1146.0,1168.0,1135.05,1149.5,1151.8,625587.0,7181.78
2017-11-02,1149.0,1159.8,1140.55,1148.75,1149.45,320292.0,3683.6
2017-11-03,1151.9,1152.9,1122.4,1126.1,1129.15,281650.0,3205.0
2017-11-06,1129.0,1140.4,1119.0,1127.5,1125.5,322646.0,3639.86
2017-11-07,1129.95,1132.05,1095.0,1100.0,1100.2,507726.0,5627.05
2017-11-08,1108.8,1133.0,1078.0,1105.0,1098.05,568189.0,6316.68
2017-11-09,1106.95,1132.0,1106.1,1120.0,1122.2,429197.0,4804.09
2017-11-10,1122.0,1170.0,1115.0,1166.8,1159.65,895299.0,10272.61
2017-11-13,1166.0,1179.95,1156.15,1160.3,1160.95,593853.0,6944.91
2017-11-14,1162.9,1164.0,1118.0,1122.15,1122.15,546437.0,6190.28
2017-11-15,1122.8,1122.8,1093.05,1098.0,1098.4,452771.0,4998.88
2017-11-16,1103.2,1123.0,1103.2,1114.0,1112.6,320691.0,3572.15
2017-11-17,1120.2,1131.8,1098.05,1108.0,1106.05,627174.0,6954.64
2017-11-20,1110.0,1118.9,1103.35,1105.95,1106.15,189756.0,2104.53
2017-11-21,1110.1,1124.8,1105.35,1109.0,1112.3,396018.0,4414.14
2017-11-22,1115.1,1143.9,1115.1,1138.5,1137.8,630300.0,7137.69
2017-11-23,1143.4,1156.0,1131.0,1146.3,1146.3,578321.0,6629.44
2017-11-24,1152.0,1163.0,1145.1,1147.0,1149.9,500452.0,5777.38
2017-11-27,1140.1,1149.0,1122.4,1129.0,1129.85,217757.0,2470.93
2017-11-28,1133.8,1141.1,1115.0,1140.0,1128.25,248227.0,2804.77
2017-11-29,1138.0,1147.0,1122.85,1124.0,1125.55,235348.0,2663.05
2017-11-30,1124.0,1157.7,1110.85,1113.0,1118.1,482312.0,5453.88
2017-12-01,1123.8,1139.0,1110.0,1116.05,1114.4,311788.0,3514.71
2017-12-04,1119.8,1161.0,1093.0,1155.0,1150.7,865823.0,9786.86
2017-12-05,1155.6,1160.0,1126.6,1131.2,1133.35,466932.0,5327.01
2017-12-06,1129.7,1139.0,1111.0,1120.0,1123.95,325570.0,3661.48
2017-12-07,1125.0,1178.0,1124.5,1146.0,1142.4,3369105.0,38412.44
2017-12-08,1145.1,1162.0,1128.0,1130.0,1132.55,668356.0,7631.13
2017-12-11,1138.0,1143.9,1121.0,1127.0,1127.4,353164.0,3992.94
2017-12-12,1130.4,1130.8,1113.6,1114.85,1115.75,364243.0,4087.2
2017-12-13,1115.0,1131.7,1103.0,1110.0,1108.0,385231.0,4304.3
2017-12-14,1115.0,1118.0,1096.25,1104.5,1104.2,467433.0,5159.65
2017-12-15,1114.95,1129.9,1102.35,1121.5,1121.8,484592.0,5410.34
2017-12-18,1109.0,1139.0,1083.0,1137.0,1135.25,506810.0,5701.93
2017-12-19,1137.05,1150.0,1125.0,1143.5,1146.0,376958.0,4294.84
2017-12-20,1146.0,1158.6,1136.05,1143.0,1143.0,306343.0,3515.47
2017-12-21,1140.0,1160.0,1140.0,1154.0,1155.6,430141.0,4949.37
2017-12-22,1157.8,1171.5,1146.6,1150.0,1151.1,401234.0,4640.91
2017-12-26,1150.0,1157.0,1144.25,1150.0,1150.15,231395.0,2659.37
2017-12-27,1151.0,1169.0,1140.2,1143.0,1146.35,298298.0,3447.77
2017-12-28,1147.35,1158.0,1142.0,1150.05,1148.35,208198.0,2393.6
2017-12-29,1148.0,1194.45,1148.0,1178.5,1181.35,1033292.0,12163.8
2018-01-01,1188.3,1193.25,1166.0,1172.5,1170.5,334392.0,3951.56
2018-01-02,1173.7,1178.2,1155.6,1160.7,1160.0,302709.0,3525.63
2018-01-03,1162.7,1204.4,1160.0,1184.0,1184.55,580610.0,6879.72
2018-01-04,1187.85,1215.0,1186.0,1199.5,1203.1,707905.0,8527.13
2018-01-05,1210.1,1268.0,1208.55,1243.0,1243.4,1244328.0,15462.06
2018-01-08,1250.0,1259.95,1222.0,1225.0,1226.8,520902.0,6451.55
2018-01-09,1232.95,1246.0,1212.7,1231.0,1234.1,479684.0,5909.17
2018-01-10,1245.05,1283.9,1230.0,1249.0,1249.3,849877.0,10683.09
2018-01-11,1254.0,1274.5,1238.0,1247.0,1245.5,489609.0,6148.98
2018-01-12,1250.1,1260.0,1226.55,1237.0,1234.6,439434.0,5471.1
2018-01-15,1236.9,1245.0,1224.0,1225.1,1228.85,283764.0,3506.78
2018-01-16,1232.8,1237.95,1152.0,1186.5,1187.0,409503.0,4925.26
2018-01-17,1183.0,1189.0,1159.0,1164.0,1167.35,518237.0,6054.96
2018-01-18,1175.0,1180.0,1126.6,1135.0,1135.45,471953.0,5439.53
2018-01-19,1138.8,1154.0,1126.0,1144.4,1144.35,240807.0,2753.16
2018-01-22,1149.0,1186.7,1147.05,1179.0,1176.3,487998.0,5720.29
2018-01-23,1182.0,1190.0,1161.6,1166.25,1169.2,301434.0,3546.58
2018-01-24,1170.0,1174.8,1130.4,1147.0,1142.15,396369.0,4572.51
2018-01-25,1150.0,1174.35,1140.2,1166.0,1159.3,553178.0,6430.16
2018-01-29,1200.0,1263.8,1175.0,1179.0,1181.9,3086852.0,37615.52
2018-01-30,1180.7,1212.6,1150.0,1183.35,1184.6,992399.0,11721.44
2018-01-31,1180.0,1210.0,1172.05,1179.5,1179.65,750588.0,8946.79
2018-02-01,1185.0,1205.9,1167.0,1176.5,1174.3,477292.0,5656.32
2018-02-02,1162.8,1165.0,1108.0,1134.0,1135.1,595510.0,6802.75
2018-02-05,1122.05,1134.5,1081.35,1119.0,1117.3,544060.0,6051.8
2018-02-06,1075.0,1119.0,1060.1,1105.15,1105.7,706200.0,7724.17
2018-02-07,1127.8,1134.7,1120.0,1120.4,1122.65,267181.0,3005.2
2018-02-08,1129.0,1174.0,1125.05,1174.0,1165.55,493415.0,5706.26
2018-02-09,1149.95,1195.0,1130.0,1180.0,1177.8,469818.0,5505.96
2018-02-12,1189.0,1199.5,1180.05,1185.4,1187.2,241765.0,2875.92
